entity,type,year
Corel,ORG,2006
WordPerfect Suite,PRODUCT,2006
Apple,ORG,2006
OpenOffice.org,PRODUCT,2006
IBM,ORG,2006
Novell,ORG,2006
Red Hat,ORG,2006
Sun,ORG,2006
AjaxWrite,NORP,2006
gOffice,ORG,2006
SimDesk,ORG,2006
ThinkFree,ORG,2006
Microsoft Office,ORG,2006
Google,ORG,2006
SharePoint,ORG,2006
IBM,ORG,2006
Office,ORG,2006
Notes and Workplace,PRODUCT,2006
WebEx,ORG,2006
Business Objects,ORG,2006
Cognos,ORG,2006
Hyperion,ORG,2006
Microsoft Business Solutions Microsoft Business Solutions,ORG,2006
Microsoft Dynamics,ORG,2006
Software,ORG,2006
Microsoft Dynamics AX,ORG,2006
Microsoft Dynamics CRM,ORG,2006
Microsoft Dynamics GP,ORG,2006
Microsoft Dynamics NAV,ORG,2006
Microsoft Dynamics SL,ORG,2006
Microsoft Dynamics Retail Management System,ORG,2006
Microsoft,ORG,2006
Microsoft Office Small Business Accounting,ORG,2006
Intuit,PRODUCT,2006
Sage,PRODUCT,2006
Oracle,ORG,2006
SAP,ORG,2006
Microsoft,ORG,2006
MSN MSN,ORG,2006
MSN Search,ORG,2006
MapPoint,ORG,2006
MSN,ORG,2006
MSN,ORG,2006
MSN,ORG,2006
MSN,ORG,2006
third,ORDINAL,2006
CareerBuilder.com,ORG,2006
Expedia.com,ORG,2006
Foxsports.com,ORG,2006
Match.com,ORG,2006
MSN,ORG,2006
MSN,ORG,2006
MSN,ORG,2006
fiscal year 2006,DATE,2006
MSN adCenter,ORG,2006
,DATE,2006
,DATE,2006
U.S.,GPE,2006
100 percent,PERCENT,2006
MSN adCenter,ORG,2006
third,ORDINAL,2006
fiscal year 2006,DATE,2006
Windows,PRODUCT,2006
users,LOC,2006
Windows Live Messenger,WORK_OF_ART,2006
58,CARDINAL,2006
MSN Search,ORG,2006
MapPoint,ORG,2006
MSN Internet Access,ORG,2006
MSN Premium Web Services,ORG,2006
MSN Internet Software Subscription,ORG,2006
MSN Hotmail Plus,ORG,2006
MSN Bill Pay,ORG,2006
MSN Radio Plus,ORG,2006
Windows Live,PRODUCT,2006
MSN Mobile Services,ORG,2006
Competition MSN,ORG,2006
AOL,ORG,2006
Google,ORG,2006
Yahoo,ORG,2006
MSN,ORG,2006
AOL,ORG,2006
Earthlink,ORG,2006
the United States,GPE,2006
the past several years,DATE,2006
Mobile and Embedded Devices Mobile and Embedded Devices,ORG,2006
Windows,PRODUCT,2006
Windows Embedded,PRODUCT,2006
Windows Mobile,PRODUCT,2006
Windows Embedded,PRODUCT,2006
Windows Automotive,PRODUCT,2006
Windows Mobile,PRODUCT,2006
Nokia,ORG,2006
Openwave Systems,ORG,2006
Palm,GPE,2006
QUALCOMM,ORG,2006
Research In Motion,ORG,2006
Symbian,ORG,2006
IBM,ORG,2006
Wind River,LOC,2006
Linux,ORG,2006
Linux,ORG,2006
Metrowerks,ORG,2006
MontaVista Software,ORG,2006
IBM,ORG,2006
QNX Software Systems,ORG,2006
Wind River,LOC,2006
Entertainment Home and Entertainment,ORG,2006
Xbox,PRODUCT,2006
third,ORDINAL,2006
Microsoft,ORG,2006
Xbox Live,PRODUCT,2006
Xbox,PRODUCT,2006
Consumer Productivity Experience Group,ORG,2006
Encarta,ORG,2006
Macintosh,ORG,2006
Microsoft,ORG,2006
Microsoft Office,ORG,2006
Windows,PRODUCT,2006
Xbox,ORG,2006
CPxG,ORG,2006
MSTV Foundation Edition,ORG,2006
Internet Protocol,PRODUCT,2006
Xbox 360,PRODUCT,2006
Xbox,PRODUCT,2006
Xbox Live,WORK_OF_ART,2006
IPTV,ORG,2006
Xbox,PRODUCT,2006
Nintendo,ORG,2006
Sony,ORG,2006
averages 5 to 7 years,DATE,2006
Xbox 360,PRODUCT,2006
November 2005,DATE,2006
Nintendo,ORG,2006
Sony,ORG,2006
Success,ORG,2006
the Xbox 360,PRODUCT,2006
Halo,FAC,2006
non-Xbox,PRODUCT,2006
Xbox,PRODUCT,2006
Ireland,GPE,2006
Singapore,GPE,2006
Japan,GPE,2006
Greater China,LOC,2006
Asia-Pacific region,LOC,2006
Fargo,GPE,2006
Puerto Rico,GPE,2006
Reno,GPE,2006
Redmond,ORG,2006
North America,LOC,2006
Latin America,LOC,2006
third,ORDINAL,2006
Xbox,PRODUCT,2006
Microsoft,ORG,2006
only one,CARDINAL,2006
Xbox 360,PRODUCT,2006
IBM,ORG,2006
Taiwan Semiconductor Manufacturing Company,ORG,2006
NEC Corporation,ORG,2006
Xbox 360,PRODUCT,2006
8 Table of,WORK_OF_ART,2006
1,CARDINAL,2006
"fiscal years 2006, 2005",DATE,2006
2004,DATE,2006
$6.58 billion,MONEY,2006
$6.10 billion,MONEY,2006
$7.74 billion,MONEY,2006
14.9%,PERCENT,2006
15.3%,PERCENT,2006
21.0%,PERCENT,2006
each of those years,DATE,2006
third,ORDINAL,2006
third,ORDINAL,2006
Business and Product Development Strategy,LAW,2006
fiscal year 2006,DATE,2006
"5,000",CARDINAL,2006
three,CARDINAL,2006
"The Client, Server & Tools",ORG,2006
Information Worker,ORG,2006
Windows Vista,PRODUCT,2006
2007,DATE,2006
Microsoft Office,ORG,2006
Exchange Server 2007,ORG,2006
fiscal year 2006,DATE,2006
nearly 60 million,CARDINAL,2006
Windows,PRODUCT,2006
Windows,PRODUCT,2006
China,GPE,2006
two,CARDINAL,2006
FlexGo,ORG,2006
fiscal year 2007,DATE,2006
One,CARDINAL,2006
well,ORG,2006
IPTV,ORG,2006
9,CARDINAL,2006
fiscal year 2006,DATE,2006
Windows Live and Office Live,WORK_OF_ART,2006
Microsoft,ORG,2006
Windows Live Search,WORK_OF_ART,2006
Windows Live Academic Search,ORG,2006
Windows Live SafetyCenter,PRODUCT,2006
Windows Live OneCare,WORK_OF_ART,2006
Windows Live Mail and Windows Live Messenger,WORK_OF_ART,2006
Xbox Live,WORK_OF_ART,2006
Live Labs,ORG,2006
"Windows Live, MSN",WORK_OF_ART,2006
Dynamics CRM Live,PRODUCT,2006
July 2006,DATE,2006
one,CARDINAL,2006
Acer,ORG,2006
Dell,ORG,2006
Fujitsu,ORG,2006
Fujitsu Siemens Computers,ORG,2006
Gateway,ORG,2006
Hewlett-Packard,ORG,2006
Lenovo,ORG,2006
NEC,ORG,2006
Samsung,ORG,2006
Sony,ORG,2006
Toshiba,ORG,2006
Distributors and Resellers,ORG,2006
Enterprise Software Advisor,ORG,2006
These Enterprise Software Advisors,ORG,2006
LARs,ORG,2006
Ingram Micro,ORG,2006
Tech Data,ORG,2006
CDW,ORG,2006
Dell,ORG,2006
Insight Enterprises,ORG,2006
Software House International,ORG,2006
Software Spectrum,ORG,2006
Best Buy,ORG,2006
Target,ORG,2006
Wal-Mart,ORG,2006
5,CARDINAL,2006
250,CARDINAL,2006
customers,ORDINAL,2006
two years,DATE,2006
Software Assurance,ORG,2006
Software Assurance,ORG,2006
Software Assurance,ORG,2006
Software Assurance,ORG,2006
greater than 250,CARDINAL,2006
Software Assurance,ORG,2006
three years,DATE,2006
Software Assurance,ORG,2006
Software Assurance,ORG,2006
10,CARDINAL,2006
The Enterprise Agreement,LAW,2006
three years,DATE,2006
MSN,ORG,2006
MSN,ORG,2006
MSN,ORG,2006
Home and Entertainment,ORG,2006
Xbox Live,PRODUCT,2006
Microsoft Business Solutions,ORG,2006
the Microsoft Small Business Center,ORG,2006
Microsoft Developer Networks,ORG,2006
Service Providers,ORG,2006
Dell,ORG,2006
approximately 11%,PERCENT,2006
fiscal year 2006,DATE,2006
10%,PERCENT,2006
each of fiscal year 2005,DATE,2006
2004,DATE,2006
Windows,PRODUCT,2006
Microsoft Office,ORG,2006
"August 25, 2006",DATE,2006
Company,ORG,2006
William H. Gates III,PERSON,2006
50,CARDINAL,2006
the Board,ORG,2006
Steven A. Ballmer,PERSON,2006
Robert J.,PERSON,2006
Robbie,PERSON,2006
Bach,PERSON,2006
44,CARDINAL,2006
Microsoft Entertainment and Devices Division,ORG,2006
Lisa E. Brummel,PERSON,2006
46,CARDINAL,2006
Kevin R. Johnson,PERSON,2006
Microsoft Platforms and Services,ORG,2006
Christopher P. Liddell,PERSON,2006
48,CARDINAL,2006
Jeffrey S. Raikes,PERSON,2006
48,CARDINAL,2006
Microsoft Business Division,ORG,2006
Bradford L. Smith,PERSON,2006
Legal and Corporate Affairs,ORG,2006
General Counsel,ORG,2006
Brian Kevin Turner,PERSON,2006
Gates,PERSON,2006
Microsoft,ORG,2006
1975,DATE,2006
1981,DATE,2006
January 2000,DATE,2006
Software Architect,PERSON,2006
June 2006,DATE,2006
Gates,PERSON,2006
Software Architect,PERSON,2006
two-year,DATE,2006
day,DATE,2006
Company,ORG,2006
Gates,PERSON,2006
Ballmer,PERSON,2006
January 2000,DATE,2006
July 1998 to February 2001,DATE,2006
Sales and Support,ORG,2006
February 1992,DATE,2006
Microsoft,ORG,2006
1980,DATE,2006
Bach,PERSON,2006
Microsoft Entertainment and Devices Division,ORG,2006
September 2005,DATE,2006
Home and Entertainment,ORG,2006
March 2000,DATE,2006
Home and Retail,ORG,2006
March 1999,DATE,2006
"Learning, Entertainment and Productivity",ORG,2006
Desktop Applications Marketing,ORG,2006
1996,DATE,2006
Bach,PERSON,2006
Microsoft,ORG,2006
1988,DATE,2006
11,CARDINAL,2006
1,CARDINAL,2006
Brummel,PERSON,2006
Human Resources,ORG,2006
December 2005,DATE,2006
Human Resources,ORG,2006
April 2005,DATE,2006
From 1995 to,DATE,2006
April 2005,DATE,2006
the Home & Retail Division,ORG,2006
Microsoft,ORG,2006
1989,DATE,2006
Brummel,PERSON,2006
Microsoft,ORG,2006
Consumer Productivity,ORG,2006
Kids,ORG,2006
Desktop,ORG,2006
Johnson,PERSON,2006
Co-President,ORG,2006
Microsoft Platforms and Services Division,ORG,2006
September 2005,DATE,2006
Group,ORG,2006
"Worldwide Sales, Marketing and Services",ORG,2006
March 2003,DATE,2006
Microsoft Americas,ORG,2006
February 2002,DATE,2006
"U.S. Sales, Marketing",ORG,2006
August 2001,DATE,2006
"U.S. Sales, Marketing and Services",ORG,2006
Microsoft,ORG,2006
1992,DATE,2006
Liddell,PERSON,2006
Company,ORG,2006
May 2005,DATE,2006
Liddell,PERSON,2006
International Paper Company,ORG,2006
March 2003,DATE,2006
Liddell,PERSON,2006
Carter Holt Harvey Limited,ORG,2006
International Paper,ORG,2006
1999 to 2002,DATE,2006
from 1995 to 1998,DATE,2006
Raikes,PERSON,2006
Microsoft Business Division,ORG,2006
September 2005,DATE,2006
Group,ORG,2006
Information Worker Business,ORG,2006
June 2004,DATE,2006
Group,ORG,2006
Productivity and Business Services,ORG,2006
August 2000,DATE,2006
Group,ORG,2006
Sales and Support,ORG,2006
July 1998,DATE,2006
Raikes,PERSON,2006
Microsoft,ORG,2006
1981,DATE,2006
Smith,PERSON,2006
Legal and Corporate Affairs,ORG,2006
General Counsel,ORG,2006
November 2001,DATE,2006
Smith,PERSON,2006
July 2002,DATE,2006
the European Law and Corporate Affairs Group,LAW,2006
Paris,GPE,2006
Microsoft,ORG,2006
1993,DATE,2006
Turner,PERSON,2006
September 2005,DATE,2006
Microsoft,ORG,2006
Sams Club,ORG,2006
"Wal-Mart Stores,",ORG,2006
September 2001,DATE,2006
August 2002,DATE,2006
Wal-Marts Information Systems Division,ORG,2006
March 2000 to September 2001,DATE,2006
the Information Systems Division,ORG,2006
"June 30, 2006",DATE,2006
"approximately 71,000",CARDINAL,2006
"44,000",CARDINAL,2006
the United States,GPE,2006
"27,000",CARDINAL,2006
"28,000",CARDINAL,2006
"21,000",CARDINAL,2006
"13,000",CARDINAL,2006
"2,000",CARDINAL,2006
"7,000",CARDINAL,2006
annual,DATE,2006
quarterly,DATE,2006
the Securities and Exchange Commission,ORG,2006
SEC,PERSON,2006
SEC,ORG,2006
SEC,ORG,2006
1A.,CARDINAL,2006
RISK FACTORS Challenges,ORG,2006
recent years,DATE,2006
12,CARDINAL,2006
100,CARDINAL,2006
third,ORDINAL,2006
U.S.,GPE,2006
the United States,GPE,2006
Third,ORDINAL,2006
13,CARDINAL,2006
third,ORDINAL,2006
U.S.,GPE,2006
the U.S. Department of Justice,ORG,2006
18,CARDINAL,2006
the District of Columbia,GPE,2006
two,CARDINAL,2006
a Consent Decree,LAW,2006
November 2001,DATE,2006
a Final Judgment,WORK_OF_ART,2006
November 2002,DATE,2006
Windows,PRODUCT,2006
Windows,PRODUCT,2006
March 2004,DATE,2006
the European Commission,ORG,2006
Windows,PRODUCT,2006
Windows,PRODUCT,2006
Windows,PRODUCT,2006
Microsoft,ORG,2006
European,NORP,2006
Commission,ORG,2006
Commission,ORG,2006
Microsoft,ORG,2006
Windows,PRODUCT,2006
Commission,ORG,2006
14,CARDINAL,2006
Microsoft,ORG,2006
Europe,LOC,2006
Microsoft,ORG,2006
Windows,PRODUCT,2006
December 2005,DATE,2006
the Korean Fair Trade Commission,ORG,2006
Windows,PRODUCT,2006
Windows Media Services,ORG,2006
Windows Server,PRODUCT,2006
the Korean Fair Trade Law,LAW,2006
KFTC,ORG,2006
two,CARDINAL,2006
Windows,PRODUCT,2006
Windows Media Player,PRODUCT,2006
Instant Messenger,PERSON,2006
Windows,PRODUCT,2006
Korean,NORP,2006
third,ORDINAL,2006
Microsoft,ORG,2006
Windows,PRODUCT,2006
Windows Vista,PRODUCT,2006
2007,DATE,2006
Microsoft Office,ORG,2006
Xbox 360,PRODUCT,2006
MSN Search,ORG,2006
Windows Server and Windows Live,PRODUCT,2006
a number of years,DATE,2006
15,CARDINAL,2006
2007,DATE,2006
Microsoft Office,ORG,2006
managements,ORG,2006
the United States,GPE,2006
Xbox 360,PRODUCT,2006
Xbox 360,PRODUCT,2006
Xbox,PRODUCT,2006
Xbox 360,PRODUCT,2006
Asia,LOC,2006
at least annually,DATE,2006
Item,PERSON,2006
8,CARDINAL,2006
Item 7,PERSON,2006
Managements Discussion and Analysis of Financial Condition and Results of Operations,ORG,2006
100,CARDINAL,2006
16,CARDINAL,2006
the United States,GPE,2006
the United States,GPE,2006
U.S.,GPE,2006
Seattle,GPE,2006
Washington,GPE,2006
Silicon Valley,LOC,2006
California,GPE,2006
managements,ORG,2006
third,ORDINAL,2006
"June 30, 2006",DATE,2006
$2.0 billion,MONEY,2006
third,ORDINAL,2006
MSN,ORG,2006
17,CARDINAL,2006
1B,CARDINAL,2006
2,CARDINAL,2006
3,CARDINAL,2006
4,CARDINAL,2006
1B.,CARDINAL,2006
SEC,ORG,2006
180 days,DATE,2006
the end of our fiscal year 2006,DATE,2006
2,CARDINAL,2006
approximately 11.0 million square feet,QUANTITY,2006
King County,GPE,2006
Washington,GPE,2006
8.5 million square feet,QUANTITY,2006
approximately 500 acres,QUANTITY,2006
approximately 2.5 million square feet,QUANTITY,2006
"approximately 533,000 square feet",QUANTITY,2006
Puget Sound,LOC,2006
approximately 2.7 million square feet,QUANTITY,2006
approximately 6.9 million square feet,QUANTITY,2006
"approximately 883,000 square feet",QUANTITY,2006
European Operations Center,ORG,2006
"187,000 square foot",QUANTITY,2006
Dublin,GPE,2006
Ireland,GPE,2006
"56,000 square foot",QUANTITY,2006
Humacao,GPE,2006
Puerto Rico,GPE,2006
"159,000 square foot",QUANTITY,2006
Singapore,GPE,2006
Asia Pacific Operations Center,ORG,2006
Regional,ORG,2006
Tokyo,GPE,2006
Japan,GPE,2006
"408,000 square feet",QUANTITY,2006
Unterschleissheim,PERSON,2006
Germany,GPE,2006
"381,000 square feet",QUANTITY,2006
Les Ulis,GPE,2006
France,GPE,2006
"262,000 square feet",QUANTITY,2006
"England 241,000 square feet",QUANTITY,2006
Mississauga,GPE,2006
Canada,GPE,2006
"161,000 square feet",QUANTITY,2006
63 acres,QUANTITY,2006
Issaquah,GPE,2006
Washington,GPE,2006
1.2 million square feet,QUANTITY,2006
the City of Redmond,GPE,2006
an additional 2.2 million square feet,QUANTITY,2006
Redmond,GPE,2006
Washington,GPE,2006
3,CARDINAL,2006
"May 22, 2006",DATE,2006
the Korean Fair Trade Commission,ORG,2006
KFTC,ORG,2006
Windows Media Player,PRODUCT,2006
Windows Messenger,PRODUCT,2006
Windows,PRODUCT,2006
50%,PERCENT,2006
KFTC,ORG,2006
"July 31, 2006",DATE,2006
KFTCs,PERSON,2006
the Seoul High Court,ORG,2006
"July 12, 2006",DATE,2006
the European Commission,ORG,2006
2004,DATE,2006
,ORG,2006
281 million,MONEY,2006
$351 million,MONEY,2006
the Court of First Instance,ORG,2006
Commissions,ORG,2006
March 2004,DATE,2006
Microsoft,ORG,2006
European,NORP,2006
,ORG,2006
$605 million,MONEY,2006
the Court of First Instance,ORG,2006
17,CARDINAL,2006
Item,PERSON,2006
8,CARDINAL,2006
4,CARDINAL,2006
the fourth quarter of fiscal year 2006,DATE,2006
1975,DATE,2007
more than 100,CARDINAL,2007
Xbox 360,PRODUCT,2007
Zune,ORG,2007
"Windows Live, Office Live",WORK_OF_ART,2007
MSN,ORG,2007
customers,ORG,2007
one,CARDINAL,2007
3,CARDINAL,2007
1,CARDINAL,2007
July 2006,DATE,2007
five,CARDINAL,2007
the Online Services Business,ORG,2007
the Microsoft Business Division,ORG,2007
the Entertainment and Devices Division,ORG,2007
fiscal year,DATE,2007
fiscal year 2007,DATE,2007
18,CARDINAL,2007
Client Client,ORG,2007
Windows,PRODUCT,2007
Windows,PRODUCT,2007
Windows,PRODUCT,2007
Windows,PRODUCT,2007
OEM,ORG,2007
over 80%,PERCENT,2007
Windows Vista,ORG,2007
Windows,PRODUCT,2007
fiscal year 2007,DATE,2007
Windows Vista,PRODUCT,2007
Windows Vista,PRODUCT,2007
Home,ORG,2007
Home Premium,ORG,2007
Ultimate,ORG,2007
Business,ORG,2007
Enterprise Starter Edition,PRODUCT,2007
Windows XP Professional and Home,PRODUCT,2007
Media Center Edition,ORG,2007
Tablet,PRODUCT,2007
Windows,PRODUCT,2007
Competition Client,ORG,2007
Apple Computer,ORG,2007
Hewlett-Packard,ORG,2007
IBM,ORG,2007
Sun Microsystems,ORG,2007
Linux,PRODUCT,2007
General Public License,ORG,2007
Windows,PRODUCT,2007
Mozilla,ORG,2007
Windows,PRODUCT,2007
"Apple Computer, Real Networks",ORG,2007
Windows Media Player,PRODUCT,2007
Server and Tools Server,ORG,2007
Windows Server,PRODUCT,2007
Windows Server,PRODUCT,2007
Windows Server,PRODUCT,2007
Server and Client,ORG,2007
Server and Tools,ORG,2007
the Enterprise Partner Group,ORG,2007
Public Sector,ORG,2007
Approximately 45%,PERCENT,2007
approximately 30%,PERCENT,2007
approximately 10%,PERCENT,2007
Products and Services,ORG,2007
Windows Server,PRODUCT,2007
Microsoft SQL Server,ORG,2007
Microsoft Enterprise Services,ORG,2007
Visual Studio,ORG,2007
System Center,ORG,2007
Forefront Security,ORG,2007
Biz Talk Server,ORG,2007
MSDN,ORG,2007
TechNet,ORG,2007
Hewlett-Packard,ORG,2007
IBM,ORG,2007
Sun Microsystems,ORG,2007
Linux,PRODUCT,2007
Linux,ORG,2007
Novell,ORG,2007
Red Hat,ORG,2007
Linux,ORG,2007
VMWare,ORG,2007
Linux,ORG,2007
Windows,PRODUCT,2007
Novell,ORG,2007
Linux,ORG,2007
IBM,ORG,2007
Sun Microsystems,ORG,2007
the Java 2 Platform Enterprise Edition,ORG,2007
Computer Associates,ORG,2007
IBM,ORG,2007
Oracle,ORG,2007
System Center,ORG,2007
BMC,ORG,2007
Computer Associates,ORG,2007
IBM,ORG,2007
Forefront Security,ORG,2007
McAfee,ORG,2007
Symantec,ORG,2007
Trend Micro,ORG,2007
Apache Web Server,ORG,2007
Adobe,ORG,2007
BEA Systems,ORG,2007
Borland,ORG,2007
IBM,ORG,2007
Oracle,ORG,2007
Sun Microsystems,ORG,2007
OSB,ORG,2007
Live Search,ORG,2007
MSN,ORG,2007
OSB,ORG,2007
MSN Internet Access,ORG,2007
MSN Premium Web Services,ORG,2007
OneCare,ORG,2007
OSB,ORG,2007
OSB,ORG,2007
third,ORDINAL,2007
CareerBuilder.com,ORG,2007
Expedia.com,ORG,2007
Foxsports.com,ORG,2007
Match.com,ORG,2007
OSB,ORG,2007
MSN,ORG,2007
fiscal year 2006,DATE,2007
OSB,ORG,2007
adCenter,ORG,2007
U.S.,GPE,2007
fiscal year 2007,DATE,2007
Windows Live,WORK_OF_ART,2007
Live.com,ORG,2007
54,CARDINAL,2007
Live Local Search,ORG,2007
U.S.,GPE,2007
U.K.,GPE,2007
MSN Soapbox,ORG,2007
MSN Video,ORG,2007
Windows Live Hotmail,WORK_OF_ART,2007
MSN Search,ORG,2007
MapPoint,ORG,2007
MSN Internet Access,ORG,2007
MSN Premium Web Services,ORG,2007
MSN Internet Software Subscription,ORG,2007
MSN Hotmail Plus,ORG,2007
MSN Bill Pay,ORG,2007
MSN Radio Plus,ORG,2007
Windows Live,PRODUCT,2007
MSN Mobile Services,ORG,2007
AOL,ORG,2007
Google,ORG,2007
Yahoo,ORG,2007
OSB,ORG,2007
AOL,ORG,2007
Earthlink,ORG,2007
the United States,GPE,2007
5,CARDINAL,2007
1,CARDINAL,2007
the past several years,DATE,2007
Microsoft Business Division,ORG,2007
Microsoft Business Division,ORG,2007
MBD,ORG,2007
Microsoft Office,ORG,2007
Microsoft Dynamics,ORG,2007
Microsoft Office,ORG,2007
Microsoft Office,ORG,2007
90%,PERCENT,2007
MBD,ORG,2007
Office,ORG,2007
Microsoft Dynamics,ORG,2007
two,CARDINAL,2007
partsbusiness,ORG,2007
Microsoft Office,ORG,2007
Microsoft Dynamics,ORG,2007
Office,ORG,2007
Japan,GPE,2007
Approximately 75%,PERCENT,2007
MBD,ORG,2007
a given year,DATE,2007
Approximately 25%,PERCENT,2007
MBD,ORG,2007
Microsoft Office,ORG,2007
Microsoft Project,ORG,2007
Microsoft Visio,ORG,2007
Microsoft Office SharePoint Server,ORG,2007
Microsoft Exchange Server,ORG,2007
Microsoft Exchange Hosted Services,ORG,2007
Microsoft Office Live Meeting,ORG,2007
Microsoft Office Communication Server,ORG,2007
Microsoft Office,ORG,2007
Microsoft Tellme Service,ORG,2007
Microsoft Dynamics AX,ORG,2007
Microsoft Dynamics CRM,ORG,2007
Microsoft Dynamics GP,ORG,2007
Microsoft Dynamics NAV,ORG,2007
Microsoft Dynamics SL,ORG,2007
Microsoft Dynamics Retail Management System,ORG,2007
Microsoft,ORG,2007
Microsoft Office Accounting,ORG,2007
Microsoft Office,ORG,2007
Apple,ORG,2007
Corel,ORG,2007
Google,ORG,2007
IBM,ORG,2007
Novell,ORG,2007
Oracle,ORG,2007
Red Hat,ORG,2007
Sun Microsystems,ORG,2007
Europe,LOC,2007
Asia,LOC,2007
IBM,ORG,2007
Smartsuite,NORP,2007
Corel,ORG,2007
WordPerfect Suite,PRODUCT,2007
Apple,ORG,2007
OpenOffice.org,PRODUCT,2007
IBM,ORG,2007
Novell,ORG,2007
Red Hat,ORG,2007
Sun,ORG,2007
Google,ORG,2007
Google Apps,ORG,2007
Microsoft Office SharePoint Server for Search,ORG,2007
AjaxWrite,NORP,2007
gOffice,ORG,2007
SimDesk,ORG,2007
ThinkFree,ORG,2007
Microsoft Office,ORG,2007
IBM,ORG,2007
Office,ORG,2007
Notes and Workplace,PRODUCT,2007
PAGE 6 Table of Contents,LAW,2007
Microsoft Dynamics,ORG,2007
Intuit,ORG,2007
Sage,PRODUCT,2007
Oracle,ORG,2007
SAP,ORG,2007
Microsoft Dynamics CRM Live,ORG,2007
Microsoft Dynamic,ORG,2007
SAP,ORG,2007
IBM,ORG,2007
Cisco,ORG,2007
WebEx,ORG,2007
Oracle,ORG,2007
Hyperion,ORG,2007
Business Objects,ORG,2007
Cognos,ORG,2007
Entertainment and Devices Division,ORG,2007
The Entertainment and Devices Division,ORG,2007
EDD,ORG,2007
Xbox,PRODUCT,2007
third,ORDINAL,2007
Microsoft,ORG,2007
Xbox Live,PRODUCT,2007
Xbox,PRODUCT,2007
Zune,ORG,2007
Mediaroom,ORG,2007
EDD,ORG,2007
Macintosh,ORG,2007
Microsoft,ORG,2007
Microsoft Office,ORG,2007
Windows,PRODUCT,2007
EDD,ORG,2007
Xbox 360,PRODUCT,2007
Xbox Live,PRODUCT,2007
Zune,ORG,2007
Mediaroom,ORG,2007
Windows Mobile,ORG,2007
Windows Embedded,PRODUCT,2007
Windows Automotive,PRODUCT,2007
Competition Entertainment,ORG,2007
Xbox,PRODUCT,2007
Nintendo,ORG,2007
Sony,ORG,2007
five to seven years,DATE,2007
Xbox 360,PRODUCT,2007
second,ORDINAL,2007
November 2005,DATE,2007
Nintendo,ORG,2007
Sony,ORG,2007
late 2006,DATE,2007
Xbox 360,PRODUCT,2007
Halo,PRODUCT,2007
non-Xbox,PRODUCT,2007
Xbox,PRODUCT,2007
Zune,ORG,2007
Apple,ORG,2007
Mediaroom,ORG,2007
IPTV,ORG,2007
Windows Mobile,ORG,2007
Nokia,ORG,2007
Openwave Systems,ORG,2007
Palm,GPE,2007
QUALCOMM,ORG,2007
Research In Motion,ORG,2007
Symbian,ORG,2007
IBM,ORG,2007
Wind River,LOC,2007
Linux,ORG,2007
Linux,ORG,2007
Metrowerks,ORG,2007
MontaVista Software,ORG,2007
Ireland,GPE,2007
European,NORP,2007
Middle Eastern,NORP,2007
African,NORP,2007
Singapore,GPE,2007
Japan,GPE,2007
Greater China,LOC,2007
Asia-Pacific region,LOC,2007
Fargo,GPE,2007
Puerto Rico,GPE,2007
Redmond,PERSON,2007
Reno,GPE,2007
Latin America,LOC,2007
North America,LOC,2007
third,ORDINAL,2007
the Xbox 360,PRODUCT,2007
Zune,ORG,2007
Microsoft,ORG,2007
only one,CARDINAL,2007
Xbox 360,PRODUCT,2007
IBM,ORG,2007
Taiwan Semiconductor Manufacturing Company,ORG,2007
NEC Corporation,ORG,2007
Xbox 360,PRODUCT,2007
"fiscal years 2007, 2006",DATE,2007
2005,DATE,2007
$7.12 billion,MONEY,2007
$6.58 billion,MONEY,2007
$6.10 billion,MONEY,2007
14%,PERCENT,2007
15%,PERCENT,2007
15%,PERCENT,2007
