entity,type,year
MSN Bill Pay,ORG,2007
MSN Radio Plus,ORG,2007
MSN Mobile Services,ORG,2007
AOL,ORG,2007
Google,ORG,2007
Yahoo,ORG,2007
OSB,ORG,2007
AOL,ORG,2007
Earthlink,ORG,2007
Microsoft Business Division,ORG,2007
Microsoft Business Division,ORG,2007
MBD,ORG,2007
Microsoft Office,ORG,2007
Microsoft Dynamics,ORG,2007
Microsoft Office,ORG,2007
Microsoft Office,ORG,2007
MBD,ORG,2007
Office,ORG,2007
Microsoft Dynamics,ORG,2007
partsbusiness,ORG,2007
Microsoft Office,ORG,2007
Microsoft Dynamics,ORG,2007
Office,ORG,2007
MBD,ORG,2007
MBD,ORG,2007
Microsoft Office,ORG,2007
Microsoft Project,ORG,2007
Microsoft Visio,ORG,2007
Microsoft Office SharePoint Server,ORG,2007
Microsoft Exchange Server,ORG,2007
Microsoft Exchange Hosted Services,ORG,2007
Microsoft Office Live Meeting,ORG,2007
Microsoft Office Communication Server,ORG,2007
Microsoft Office,ORG,2007
Microsoft Tellme Service,ORG,2007
Microsoft Dynamics AX,ORG,2007
Microsoft Dynamics CRM,ORG,2007
Microsoft Dynamics GP,ORG,2007
Microsoft Dynamics NAV,ORG,2007
Microsoft Dynamics SL,ORG,2007
Microsoft Dynamics Retail Management System,ORG,2007
Microsoft,ORG,2007
Microsoft Office Accounting,ORG,2007
Microsoft Office,ORG,2007
Apple,ORG,2007
Corel,ORG,2007
Google,ORG,2007
IBM,ORG,2007
Novell,ORG,2007
Oracle,ORG,2007
Red Hat,ORG,2007
Sun Microsystems,ORG,2007
IBM,ORG,2007
Corel,ORG,2007
Apple,ORG,2007
IBM,ORG,2007
Novell,ORG,2007
Red Hat,ORG,2007
Sun,ORG,2007
Google,ORG,2007
Google Apps,ORG,2007
Microsoft Office SharePoint Server for Search,ORG,2007
gOffice,ORG,2007
SimDesk,ORG,2007
ThinkFree,ORG,2007
Microsoft Office,ORG,2007
IBM,ORG,2007
Office,ORG,2007
Microsoft Dynamics,ORG,2007
Intuit,ORG,2007
Oracle,ORG,2007
SAP,ORG,2007
Microsoft Dynamics CRM Live,ORG,2007
Microsoft Dynamic,ORG,2007
SAP,ORG,2007
IBM,ORG,2007
Cisco,ORG,2007
WebEx,ORG,2007
Oracle,ORG,2007
Hyperion,ORG,2007
Business Objects,ORG,2007
Cognos,ORG,2007
Entertainment and Devices Division,ORG,2007
The Entertainment and Devices Division,ORG,2007
EDD,ORG,2007
Microsoft,ORG,2007
Zune,ORG,2007
Mediaroom,ORG,2007
EDD,ORG,2007
Macintosh,ORG,2007
Microsoft,ORG,2007
Microsoft Office,ORG,2007
EDD,ORG,2007
Zune,ORG,2007
Mediaroom,ORG,2007
Windows Mobile,ORG,2007
Competition Entertainment,ORG,2007
Nintendo,ORG,2007
Sony,ORG,2007
Nintendo,ORG,2007
Sony,ORG,2007
Zune,ORG,2007
Apple,ORG,2007
Mediaroom,ORG,2007
IPTV,ORG,2007
Windows Mobile,ORG,2007
Nokia,ORG,2007
Openwave Systems,ORG,2007
QUALCOMM,ORG,2007
Research In Motion,ORG,2007
Symbian,ORG,2007
IBM,ORG,2007
Linux,ORG,2007
Linux,ORG,2007
Metrowerks,ORG,2007
MontaVista Software,ORG,2007
Zune,ORG,2007
Microsoft,ORG,2007
IBM,ORG,2007
Taiwan Semiconductor Manufacturing Company,ORG,2007
NEC Corporation,ORG,2007
Microsoft Office System,ORG,2007
Zune,ORG,2007
Microsoft Office System,ORG,2007
SQL Server 2008,ORG,2007
Acer,ORG,2007
Dell,ORG,2007
Fujitsu,ORG,2007
Fujitsu Siemens Computers,ORG,2007
Gateway,ORG,2007
Hewlett-Packard,ORG,2007
Lenovo,ORG,2007
NEC,ORG,2007
Samsung,ORG,2007
Sony,ORG,2007
Toshiba,ORG,2007
Distributors and Resellers,ORG,2007
Enterprise Software Advisor,ORG,2007
These Enterprise Software Advisors,ORG,2007
LARs,ORG,2007
Ingram Micro,ORG,2007
Tech Data,ORG,2007
CDW,ORG,2007
Dell,ORG,2007
Insight Enterprises,ORG,2007
Software House International,ORG,2007
Software Spectrum,ORG,2007
Best Buy,ORG,2007
Target,ORG,2007
Wal-Mart,ORG,2007
Software Assurance,ORG,2007
Software Assurance,ORG,2007
Software Assurance,ORG,2007
Software Assurance,ORG,2007
Software Assurance,ORG,2007
Software Assurance,ORG,2007
Software Assurance,ORG,2007
Enterprise Agreement,ORG,2007
MSN,ORG,2007
OSB,ORG,2007
OSB,ORG,2007
EDD,ORG,2007
the Microsoft Small Business Center,ORG,2007
Microsoft Developer Networks,ORG,2007
Service Providers,ORG,2007
Dell,ORG,2007
Microsoft Office,ORG,2007
Company,ORG,2007
the Board,ORG,2007
Entertainment and Devices Division,ORG,2007
Platforms and Services Division,ORG,2007
Microsoft Business Division,ORG,2007
General Counsel,ORG,2007
Microsoft,ORG,2007
Company,ORG,2007
Sales and Support,ORG,2007
Microsoft,ORG,2007
Entertainment and Devices Division,ORG,2007
Home and Entertainment,ORG,2007
Home and Retail,ORG,2007
"Learning, Entertainment and Productivity",ORG,2007
Desktop Applications Marketing,ORG,2007
Microsoft,ORG,2007
Human Resources,ORG,2007
Human Resources,ORG,2007
the Home & Retail Division,ORG,2007
Microsoft,ORG,2007
Microsoft,ORG,2007
Consumer Productivity,ORG,2007
Platforms and Services Division,ORG,2007
the Platforms and Services Division,ORG,2007
Group,ORG,2007
"Worldwide Sales, Marketing and Services",ORG,2007
Microsoft Americas,ORG,2007
"U.S. Sales, Marketing",ORG,2007
"U.S. Sales, Marketing and Services",ORG,2007
Microsoft,ORG,2007
Company,ORG,2007
International Paper Company,ORG,2007
Controller,ORG,2007
Carter Holt Harvey Limited,ORG,2007
International Paper,ORG,2007
Microsoft Business Division,ORG,2007
Group,ORG,2007
Information Worker Business,ORG,2007
Group,ORG,2007
Productivity and Business Services,ORG,2007
Group,ORG,2007
Sales and Support,ORG,2007
Microsoft,ORG,2007
General Counsel,ORG,2007
Microsoft,ORG,2007
Microsoft,ORG,2007
Sams Club,ORG,2007
"Wal-Mart Stores,",ORG,2007
Wal-Marts Information Systems Division,ORG,2007
the Information Systems Division,ORG,2007
the Securities and Exchange Commission,ORG,2007
SEC,ORG,2007
SEC,ORG,2007
Linux,ORG,2007
the U.S. Department of Justice,ORG,2007
the European Commission,ORG,2007
Commission,ORG,2007
Commission,ORG,2007
Microsoft,ORG,2007
the Korean Fair Trade Commission,ORG,2007
Microsoft,ORG,2007
Microsoft Office,ORG,2007
Live Search,ORG,2007
Windows Server,ORG,2007
Zune,ORG,2007
Microsoft Office,ORG,2007
managements,ORG,2007
managements,ORG,2007
SEC,ORG,2007
European Operations Center,ORG,2007
Asia Pacific Operations Center,ORG,2007
Regional,ORG,2007
Zune,ORG,2008
Live Search,ORG,2008
"Windows Live, Office Live",ORG,2008
MSN,ORG,2008
Microsoft Online Services,ORG,2008
Microsoft Dynamics CRM Online,ORG,2008
Exchange Hosted Services,ORG,2008
Exchange Online,ORG,2008
SharePoint,ORG,2008
Live Search,ORG,2008
Microsoft Business Division,ORG,2008
Entertainment and Devices Division,ORG,2008
Client Client,ORG,2008
OEM,ORG,2008
Windows Vista,ORG,2008
Home,ORG,2008
Home Premium,ORG,2008
Ultimate,ORG,2008
"Business, Enterprise and",ORG,2008
Windows XP Professional and Home,ORG,2008
Media Center Edition,ORG,2008
Competition Client,ORG,2008
Apple,ORG,2008
Hewlett-Packard,ORG,2008
IBM,ORG,2008
Sun Microsystems,ORG,2008
General Public License,ORG,2008
Apple,ORG,2008
Mozilla,ORG,2008
Server and Tools Server,ORG,2008
Server and Tools and Client,ORG,2008
Server and Tools,ORG,2008
Server and Tools,ORG,2008
Server and Tools,ORG,2008
Windows Server 2008,ORG,2008
Windows Server 2008,ORG,2008
Visual Studio,ORG,2008
Microsoft SQL Server,ORG,2008
Products and Services,ORG,2008
Microsoft SQL Server,ORG,2008
Microsoft Enterprise Services,ORG,2008
Visual Studio,ORG,2008
System Center,ORG,2008
Biz Talk Server,ORG,2008
MSDN,ORG,2008
Hewlett-Packard,ORG,2008
IBM,ORG,2008
Sun Microsystems,ORG,2008
Linux,ORG,2008
Linux,ORG,2008
Linux,ORG,2008
Linux,ORG,2008
Novell,ORG,2008
Red Hat,ORG,2008
Novell,ORG,2008
Linux,ORG,2008
IBM,ORG,2008
Sun Microsystems,ORG,2008
the Java 2 Platform Enterprise Edition,ORG,2008
"CA, Inc.",ORG,2008
IBM,ORG,2008
Oracle,ORG,2008
Linux,ORG,2008
PHP,ORG,2008
Java,ORG,2008
Geronimo,ORG,2008
Spring Framework,ORG,2008
System Center,ORG,2008
Hewlett-Packard,ORG,2008
BMC,ORG,2008
IBM,ORG,2008
McAfee,ORG,2008
Symantec,ORG,2008
Trend Micro,ORG,2008
Adobe,ORG,2008
BEA Systems,ORG,2008
Borland,ORG,2008
IBM,ORG,2008
Oracle,ORG,2008
Sun Microsystems,ORG,2008
IBM,ORG,2008
Oracle,ORG,2008
OSB,ORG,2008
Live Search,ORG,2008
MSN,ORG,2008
MSN,ORG,2008
MSN Video Service,ORG,2008
adCenter,ORG,2008
"aQuantive, Inc.",ORG,2008
Online Services Business,ORG,2008
MSN,ORG,2008
MapPoint,ORG,2008
MSN Internet Access,ORG,2008
MSN Premium Web Services,ORG,2008
MSN Internet Software Subscription,ORG,2008
MSN Hotmail Plus,ORG,2008
MSN Software Services,ORG,2008
MSN Mobile Services,ORG,2008
AvenueA Razorfish,ORG,2008
Drive PM,ORG,2008
AOL,ORG,2008
Google,ORG,2008
Yahoo,ORG,2008
OSB,ORG,2008
AOL,ORG,2008
Earthlink,ORG,2008
Microsoft Business Division,ORG,2008
Microsoft Business Division,ORG,2008
MBD,ORG,2008
Microsoft Office,ORG,2008
Microsoft Dynamics,ORG,2008
Microsoft Office,ORG,2008
Microsoft Office,ORG,2008
MBD,ORG,2008
Office,ORG,2008
Microsoft Dynamics,ORG,2008
MBD,ORG,2008
partsbusiness,ORG,2008
Microsoft Office,ORG,2008
Microsoft Dynamics,ORG,2008
MBD,ORG,2008
MBD,ORG,2008
Microsoft Office,ORG,2008
Microsoft Project,ORG,2008
Microsoft Visio,ORG,2008
Microsoft Office SharePoint Server,ORG,2008
Microsoft PerformancePoint,ORG,2008
Microsoft Office Live,ORG,2008
Microsoft Exchange Server,ORG,2008
Microsoft Exchange Hosted Services,ORG,2008
Microsoft Office Live Meeting,ORG,2008
Microsoft Office Communication Server,ORG,2008
Microsoft Office,ORG,2008
Microsoft Tellme Service,ORG,2008
Microsoft Dynamics AX,ORG,2008
Microsoft Dynamics CRM,ORG,2008
Microsoft Dynamics CRM,ORG,2008
Microsoft Dynamics GP,ORG,2008
Microsoft Dynamics NAV,ORG,2008
Microsoft Dynamics SL,ORG,2008
Microsoft Dynamics Retail Management System,ORG,2008
Microsoft,ORG,2008
Microsoft Office Accounting,ORG,2008
Microsoft Office,ORG,2008
Apple,ORG,2008
Corel,ORG,2008
Google,ORG,2008
IBM,ORG,2008
Novell,ORG,2008
Oracle,ORG,2008
Red Hat,ORG,2008
Sun Microsystems,ORG,2008
IBM,ORG,2008
Corel,ORG,2008
Apple,ORG,2008
IBM,ORG,2008
Novell,ORG,2008
Red Hat,ORG,2008
Sun,ORG,2008
Google,ORG,2008
Google Apps,ORG,2008
Microsoft Office SharePoint Server for Search,ORG,2008
gOffice,ORG,2008
SimDesk,ORG,2008
ThinkFree,ORG,2008
Microsoft Office,ORG,2008
IBM,ORG,2008
Office,ORG,2008
Autonomy,ORG,2008
Google,ORG,2008
IBM,ORG,2008
Oracle,ORG,2008
SAP,ORG,2008
Microsoft Dynamics,ORG,2008
Intuit,ORG,2008
Oracle,ORG,2008
SAP,ORG,2008
Microsoft Dynamics CRM Online,ORG,2008
Microsoft Dynamic,ORG,2008
Entertainment and Devices Division,ORG,2008
The Entertainment and Devices Division,ORG,2008
EDD,ORG,2008
Microsoft,ORG,2008
Zune,ORG,2008
Mediaroom,ORG,2008
EDD,ORG,2008
Macintosh,ORG,2008
Microsoft,ORG,2008
Microsoft Office,ORG,2008
Zune,ORG,2008
Mediaroom,ORG,2008
Competition Entertainment,ORG,2008
Nintendo,ORG,2008
Sony,ORG,2008
Nintendo,ORG,2008
Sony,ORG,2008
Zune,ORG,2008
Apple,ORG,2008
Mediaroom,ORG,2008
Windows Mobile,ORG,2008
Apple,ORG,2008
Nokia,ORG,2008
Openwave Systems,ORG,2008
QUALCOMM,ORG,2008
Research In Motion,ORG,2008
Symbian,ORG,2008
IBM,ORG,2008
Linux,ORG,2008
Linux,ORG,2008
Metrowerks,ORG,2008
MontaVista Software,ORG,2008
Zune,ORG,2008
Microsoft,ORG,2008
IBM,ORG,2008
Taiwan Semiconductor Manufacturing Company,ORG,2008
NEC Corporation,ORG,2008
Microsoft Office System,ORG,2008
Zune,ORG,2008
Software,ORG,2008
Microsoft Office,ORG,2008
SQL Server 2008,ORG,2008
Silverlight,ORG,2008
Acer,ORG,2008
Dell,ORG,2008
Fujitsu,ORG,2008
Fujitsu Siemens Computers,ORG,2008
Gateway,ORG,2008
Hewlett-Packard,ORG,2008
Lenovo,ORG,2008
NEC,ORG,2008
Samsung,ORG,2008
Sony,ORG,2008
Toshiba,ORG,2008
Distributors and Resellers,ORG,2008
Enterprise Software Advisor,ORG,2008
These Enterprise Software Advisors,ORG,2008
LARs,ORG,2008
Ingram Micro,ORG,2008
Tech Data,ORG,2008
CDW,ORG,2008
Dell,ORG,2008
Insight Enterprises,ORG,2008
Software House International,ORG,2008
Software Spectrum,ORG,2008
Microsoft Dynamics,ORG,2008
Best Buy,ORG,2008
Target,ORG,2008
Wal-Mart,ORG,2008
Software Assurance,ORG,2008
Software Assurance,ORG,2008
Software Assurance,ORG,2008
Software Assurance,ORG,2008
Software Assurance,ORG,2008
Software Assurance,ORG,2008
Software Assurance,ORG,2008
Live Search,ORG,2008
"Windows Live, Office Live",ORG,2008
MSN,ORG,2008
Microsoft Online Services,ORG,2008
OSB,ORG,2008
OSB,ORG,2008
EDD,ORG,2008
the Microsoft Small Business Center,ORG,2008
Microsoft Developer Networks,ORG,2008
Dell,ORG,2008
Microsoft Office,ORG,2008
Entertainment and Devices Division,ORG,2008
Microsoft Business Division,ORG,2008
Platforms and Services Division,ORG,2008
Microsoft Business Division,ORG,2008
General Counsel,ORG,2008
Sales and Support,ORG,2008
Microsoft,ORG,2008
Entertainment and Devices Division,ORG,2008
Home and Entertainment,ORG,2008
Home and Retail,ORG,2008
"Learning, Entertainment and Productivity",ORG,2008
Desktop Applications Marketing,ORG,2008
Microsoft,ORG,2008
Human Resources,ORG,2008
Human Resources,ORG,2008
the Home & Retail Division,ORG,2008
Microsoft,ORG,2008
Consumer Productivity,ORG,2008
Microsoft Business Division,ORG,2008
Company,ORG,2008
"Juniper Networks, Inc.",ORG,2008
Worldwide Field Operations,ORG,2008
Adobe Systems Inc.,ORG,2008
Adobe,ORG,2008
Macromedia Inc.,ORG,2008
Macromedia,ORG,2008
Worldwide Field Operations,ORG,2008
eBusiness,ORG,2008
Platforms and Services Division,ORG,2008
the Platforms and Services Division,ORG,2008
Group,ORG,2008
"Worldwide Sales, Marketing and Services",ORG,2008
Microsoft Americas,ORG,2008
"U.S. Sales, Marketing",ORG,2008
"U.S. Sales, Marketing and Services",ORG,2008
Microsoft,ORG,2008
Company,ORG,2008
Company,ORG,2008
International Paper Company,ORG,2008
Controller,ORG,2008
Carter Holt Harvey Limited,ORG,2008
International Paper,ORG,2008
Server and Tools Business,ORG,2008
Microsoft,ORG,2008
Enterprise Storage Division,ORG,2008
Group,ORG,2008
Personal Services Group,ORG,2008
Group,ORG,2008
Business Productivity,ORG,2008
Business Productivity,ORG,2008
Server Applications,ORG,2008
Microsoft,ORG,2008
Advanced Strategies and Policy,ORG,2008
Consumer Platforms,ORG,2008
Microsoft,ORG,2008
Microsoft,ORG,2008
Groove Networks,ORG,2008
Microsoft Business Division,ORG,2008
Group,ORG,2008
Information Worker Business,ORG,2008
Group,ORG,2008
Productivity and Business Services,ORG,2008
Group,ORG,2008
Sales and Support,ORG,2008
Microsoft,ORG,2008
General Counsel,ORG,2008
Microsoft,ORG,2008
Microsoft,ORG,2008
"Wal-Mart Stores, Inc.",ORG,2008
Sams Club,ORG,2008
Wal-Marts Information Systems Division,ORG,2008
the Information Systems Division,ORG,2008
the Securities and Exchange Commission,ORG,2008
SEC,ORG,2008
SEC,ORG,2008
Microsoft,ORG,2008
Microsoft,ORG,2008
the U.S. Department of Justice,ORG,2008
The European Commission,ORG,2008
Microsoft,ORG,2008
Commission,ORG,2008
Commissions,ORG,2008
Microsoft,ORG,2008
Microsoft Office,ORG,2008
Live Search,ORG,2008
Windows Server,ORG,2008
Zune,ORG,2008
Microsoft Office,ORG,2008
managements,ORG,2008
managements,ORG,2008
SEC,ORG,2008
European Operations Center,ORG,2008
the India Development Center,ORG,2008
Asia Pacific Operations Center,ORG,2008
the European Commission,ORG,2008
the European Commission,ORG,2008
Commission,ORG,2008
the European Court of First Instance,ORG,2008
Zune,ORG,2009
Bing,ORG,2009
MSN,ORG,2009
Microsoft Online Services,ORG,2009
Microsoft Dynamics CRM Online,ORG,2009
Exchange Hosted Services,ORG,2009
Exchange Online,ORG,2009
SharePoint,ORG,2009
Bing,ORG,2009
customers,ORG,2009
Microsoft Business Division,ORG,2009
Entertainment and Devices Division,ORG,2009
Client Client,ORG,2009
OEM,ORG,2009
Windows Vista,ORG,2009
Home Basic,ORG,2009
Home Premium,ORG,2009
Ultimate,ORG,2009
"Business, Enterprise",ORG,2009
"Professional, Home, Media Center",ORG,2009
Competition Client,ORG,2009
Apple,ORG,2009
Canonical,ORG,2009
Apple,ORG,2009
Linux,ORG,2009
General Public License,ORG,2009
Hewlett-Packard,ORG,2009
Intel,ORG,2009
Linux,ORG,2009
Apple,ORG,2009
Google,ORG,2009
Mozilla,ORG,2009
Opera Software Company,ORG,2009
Google,ORG,2009
Server and Tools Server,ORG,2009
Microsoft,ORG,2009
Microsoft,ORG,2009
Server and Tools,ORG,2009
Microsoft Business Division,ORG,2009
Server and Tools,ORG,2009
Server and Tools,ORG,2009
Windows Server 2008 R2,ORG,2009
Microsoft SQL Server,ORG,2009
Silverlight,ORG,2009
System Center,ORG,2009
Biz Talk Server,ORG,2009
Microsoft Consulting Services,ORG,2009
Hewlett-Packard,ORG,2009
IBM,ORG,2009
Sun Microsystems,ORG,2009
Linux,ORG,2009
Linux,ORG,2009
Linux,ORG,2009
Linux,ORG,2009
Novell,ORG,2009
Red Hat,ORG,2009
Novell,ORG,2009
Linux,ORG,2009
IBM,ORG,2009
Oracle,ORG,2009
Sun Microsystems,ORG,2009
the Java 2 Platform Enterprise Edition,ORG,2009
"CA, Inc.",ORG,2009
IBM,ORG,2009
Oracle,ORG,2009
Linux,ORG,2009
PHP,ORG,2009
Java,ORG,2009
Spring Framework,ORG,2009
System Center,ORG,2009
BMC,ORG,2009
Hewlett-Packard,ORG,2009
IBM,ORG,2009
VMWare,ORG,2009
McAfee,ORG,2009
Symantec,ORG,2009
Trend Micro,ORG,2009
Adobe,ORG,2009
Borland,ORG,2009
IBM,ORG,2009
Oracle,ORG,2009
Sun Microsystems,ORG,2009
CA,ORG,2009
IBM,ORG,2009
Oracle,ORG,2009
SAP,ORG,2009
PHP,ORG,2009
Rails,ORG,2009
OSB,ORG,2009
Bing,ORG,2009
MSN Portals,ORG,2009
Bing,ORG,2009
MSN,ORG,2009
Products and Services,ORG,2009
Bing,ORG,2009
Microsoft adCenter,ORG,2009
Microsoft Media Network,ORG,2009
MMN,ORG,2009
MSN,ORG,2009
Atlas,ORG,2009
MSN Premium Web Services,ORG,2009
MSN Internet Software Subscription,ORG,2009
MSN Hotmail Plus,ORG,2009
MSN Software Services,ORG,2009
Razorfish,ORG,2009
AOL,ORG,2009
Google,ORG,2009
Yahoo,ORG,2009
Bing,ORG,2009
Microsoft Business Division,ORG,2009
Microsoft Business Division,ORG,2009
MBD,ORG,2009
Microsoft Office,ORG,2009
Microsoft Dynamics,ORG,2009
Microsoft Office,ORG,2009
Microsoft Office,ORG,2009
MBD,ORG,2009
Office,ORG,2009
Microsoft Dynamics,ORG,2009
MBD,ORG,2009
Microsoft Office,ORG,2009
Microsoft Dynamics,ORG,2009
MBD,ORG,2009
MBD,ORG,2009
Microsoft Office,ORG,2009
Microsoft Office Project,ORG,2009
Microsoft Office,ORG,2009
Visio,ORG,2009
Microsoft Office SharePoint Server,ORG,2009
Microsoft Exchange Server,ORG,2009
Microsoft Exchange Hosted Services,ORG,2009
Microsoft Office Live Meeting,ORG,2009
Microsoft Office Communications Server,ORG,2009
Microsoft Office,ORG,2009
Microsoft Tellme Service,ORG,2009
Microsoft Dynamics ERP,ORG,2009
"AX, NAV",ORG,2009
GP,ORG,2009
SL,ORG,2009
Microsoft Dynamics CRM,ORG,2009
Microsoft Dynamics CRM Online,ORG,2009
Microsoft Office,ORG,2009
Adobe,ORG,2009
Apple,ORG,2009
Corel,ORG,2009
Google,ORG,2009
IBM,ORG,2009
Novell,ORG,2009
Oracle,ORG,2009
Red Hat,ORG,2009
Zoho,ORG,2009
Apple,ORG,2009
Corel,ORG,2009
IBM,ORG,2009
Google,ORG,2009
Google Apps,ORG,2009
Microsoft Office,ORG,2009
Microsoft Exchange,ORG,2009
Microsoft SharePoint Server,ORG,2009
Microsoft Search Server,ORG,2009
IBM,ORG,2009
Office,ORG,2009
IBM,ORG,2009
Novell,ORG,2009
Red Hat,ORG,2009
Sun Microsystems,ORG,2009
Adobe,ORG,2009
AjaxWrite,ORG,2009
gOffice,ORG,2009
ShareOffice,ORG,2009
Socialtext,ORG,2009
ThinkFree,ORG,2009
Zoho,ORG,2009
Microsoft Office,ORG,2009
Microsoft Dynamics,ORG,2009
Intuit,ORG,2009
Oracle,ORG,2009
SAP,ORG,2009
Microsoft Dynamics CRM Online,ORG,2009
Microsoft Dynamic,ORG,2009
Autonomy,ORG,2009
Google,ORG,2009
IBM,ORG,2009
Oracle,ORG,2009
SAP,ORG,2009
Entertainment and Devices Division,ORG,2009
The Entertainment and Devices Division,ORG,2009
EDD,ORG,2009
Microsoft,ORG,2009
EDD,ORG,2009
Zune,ORG,2009
Mediaroom,ORG,2009
Microsoft Surface,ORG,2009
EDD,ORG,2009
Macintosh,ORG,2009
Microsoft,ORG,2009
Microsoft Office,ORG,2009
Zune,ORG,2009
Mediaroom,ORG,2009
Microsoft Surface,ORG,2009
Competition Entertainment,ORG,2009
Nintendo,ORG,2009
Sony,ORG,2009
Nintendo,ORG,2009
Sony,ORG,2009
Zune,ORG,2009
Apple,ORG,2009
Mediaroom,ORG,2009
Windows Mobile,ORG,2009
Apple,ORG,2009
Google,ORG,2009
Nokia,ORG,2009
Openwave Systems,ORG,2009
QUALCOMM,ORG,2009
Research In Motion,ORG,2009
Symbian,ORG,2009
IBM,ORG,2009
Intel,ORG,2009
Linux,ORG,2009
Linux,ORG,2009
Metrowerks,ORG,2009
MontaVista Software,ORG,2009
Zune,ORG,2009
Microsoft,ORG,2009
IBM,ORG,2009
Taiwan Semiconductor Manufacturing Company,ORG,2009
Microsoft Research,ORG,2009
Windows and Office,ORG,2009
Microsoft,ORG,2009
Microsoft,ORG,2009
Zune,ORG,2009
Microsoft Auto,ORG,2009
Microsoft Surface,ORG,2009
Microsoft,ORG,2009
HealthVault,ORG,2009
Office,ORG,2009
Acer,ORG,2009
Dell,ORG,2009
Fujitsu,ORG,2009
Hewlett-Packard,ORG,2009
Lenovo,ORG,2009
NEC,ORG,2009
Samsung,ORG,2009
Sony,ORG,2009
Toshiba,ORG,2009
Distributors and Resellers,ORG,2009
Enterprise Software Advisor,ORG,2009
These Enterprise Software Advisors,ORG,2009
LARs,ORG,2009
Ingram Micro,ORG,2009
Tech Data,ORG,2009
CDW,ORG,2009
Dell,ORG,2009
Software House International,ORG,2009
Insight Enterprises,ORG,2009
Microsoft Dynamics,ORG,2009
Best Buy,ORG,2009
Target,ORG,2009
Wal-Mart,ORG,2009
Software,ORG,2009
Select,ORG,2009
Enterprise,ORG,2009
Enterprise Subscription,ORG,2009
Bing,ORG,2009
MSN,ORG,2009
Microsoft Online Services,ORG,2009
Exchange,ORG,2009
SharePoint,ORG,2009
Office Communications,ORG,2009
OSB,ORG,2009
EDD,ORG,2009
the Microsoft Small Business Center,ORG,2009
Microsoft Developer Networks,ORG,2009
Company,ORG,2009
Entertainment and Devices Division,ORG,2009
Microsoft Business Division,ORG,2009
Windows Division,ORG,2009
General Counsel,ORG,2009
Sales and Support,ORG,2009
Microsoft,ORG,2009
Entertainment and Devices Division,ORG,2009
Home and Entertainment,ORG,2009
Home and Retail,ORG,2009
"Learning, Entertainment and Productivity",ORG,2009
Desktop Applications Marketing,ORG,2009
Microsoft,ORG,2009
Human Resources,ORG,2009
Human Resources,ORG,2009
the Home & Retail Division,ORG,2009
Microsoft,ORG,2009
Microsoft,ORG,2009
Consumer Productivity,ORG,2009
Kids,ORG,2009
Desktop,ORG,2009
Microsoft Business Division,ORG,2009
Company,ORG,2009
"Juniper Networks, Inc.",ORG,2009
